date,channel_id,video_id,device_type,operating_system,traffic_source_type,traffic_source_detail,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,3,what-to-watch,60,0.033333333333333333
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,3,what-to-watch,176,0.005681818181818182
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,12,3,what-to-watch,6,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,13,3,what-to-watch,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,19,3,what-to-watch,37,0.10810810810810811
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,21,3,what-to-watch,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,28,3,what-to-watch,5,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,3,what-to-watch,139,0.014388489208633094
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,31,3,what-to-watch,77,0.03896103896103896
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,10,3,what-to-watch,76,0.039473684210526314
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,3,what-to-watch,36,0.055555555555555552
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,3,what-to-watch,266,0.082706766917293228
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,3,what-to-watch,1127,0.069210292812777283
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,105,4,3,what-to-watch,4,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,105,5,3,what-to-watch,887,0.030439684329199548
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,4,UCS7HVTPZ1h4vMz-3IX7rbTA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,4,UCiLmCoftZHWXSFuQlnEJSsQ,4,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,4,UCiLmCoftZHWXSFuQlnEJSsQ,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,4,UCiLmCoftZHWXSFuQlnEJSsQ,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,4,UCiLmCoftZHWXSFuQlnEJSsQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,4,UCiLmCoftZHWXSFuQlnEJSsQ,7,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,4,UCiLmCoftZHWXSFuQlnEJSsQ,40,0.125
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,105,5,4,UCiLmCoftZHWXSFuQlnEJSsQ,3,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,5,unknown,37,0.054054054054054057
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,5,unknown,18,0.16666666666666666
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,30,5,unknown,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,5,unknown,13,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,5,unknown,55,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,12,5,unknown,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,19,5,unknown,6,0.16666666666666666
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,5,unknown,33,0.060606060606060608
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,31,5,unknown,15,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,10,5,unknown,7,0.14285714285714285
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,5,unknown,11,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,5,unknown,217,0.023041474654377881
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,5,unknown,474,0.073839662447257384
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,105,5,5,unknown,85,0.047058823529411764
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,-Gy2O3B26Es,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,-ILiCnPWURE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,30,7,-MN4InthzFY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,7,-MN4InthzFY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,-N8vl7xnRg4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,-QMlPYHugUc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,-ZxNQe2j5DA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,-dTkYX0EVr4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,-diBRfh5Uz8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,-diBRfh5Uz8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,-lgrDrCtzsk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,-mGrX6ns3D0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,-mvJKWZfCP0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,-tC_X0f6WEo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,-tC_X0f6WEo,3,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,-wyFdspHrt0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,-wyFdspHrt0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,04b7_DhL-_k,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,04b7_DhL-_k,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,09WFbtIltJY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,31,7,0ExAS1lmMJg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,7,0ExAS1lmMJg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,0Jr8nkQBK20,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,0SmU19Siq2M,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,0VBib8nCBd0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,0aEgFTk7B9o,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,7,0aoL0aAI18s,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,7,0fZPso2zFDM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,105,5,7,0g76elVK2jo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,0gvrLAh8_F4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,0h2Hfa71DjI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,0sZdNJ_RcnI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,10,7,0v9URN7Ox4E,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,0v9URN7Ox4E,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,0yOGe_A7384,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,12Hm545wEBY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,12xMXMT5d10,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,13D4Q4BcfIQ,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,15SoDtANm68,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,1Cy9oaBAxns,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,1IY3x8mSbtE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,1QLZfSE6X3Q,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,1QOkeT0cO4Q,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,7,1VjPy45toO4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,1VjPy45toO4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,1_36Psr6txg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,1_36Psr6txg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,1jUO-ySCCIA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,1klQB5hGyfg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,1oDy_R_PtSI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,2Po0b-eZvVM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,2WlZNbOiAZI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,2XP22eF5nvg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,2e_dAylgvlA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,2gAoJ8MDkw8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,2izyUmENljI,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,2nOHrLolG08,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,7,2nOHrLolG08,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,2oOy4iQe63E,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,2syYhM8sGHg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,2udLA8-QuD8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,3099DYz_cZY,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,10,7,3099DYz_cZY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,3099DYz_cZY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,37Jacu4FvRA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,39LLndtOHbc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,3H00kxHOY6s,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,3K_9mug2R0w,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,31,7,3LNH6NT0T7E,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,3MnwOmlncdo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,3TiqN_VDivE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,3ZABcYFpkjY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,3h2EAeZr5kc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,3o6_APtOZKo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,3uXEFePxAH0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,4FMru_lH-lo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,10,7,4HqkThS44uI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,4InYPFUYJwM,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,4InYPFUYJwM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,4Kz15bZDgJ8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,4R9utqQ88O4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,4XgZrgsVYuc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,7,4dNHYwVx7sM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,7,4eQ4RLqk_BA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,4fbu37bYZYQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,4hvcgn1FGGk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,7,4hvcgn1FGGk,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,4l4m-_3Gdb4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,4p1xnGE0Ugo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,4p1xnGE0Ugo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,4p1xnGE0Ugo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,4v0_nY2OeuY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,4wKVGAQiOfk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,7,4xBmuiQNGdc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,7,51uKIQKEN7w,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,51uKIQKEN7w,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,54j-m_ZRVdk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,54sUMtbxAYs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,5LWvbg_9Pjk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,5LWvbg_9Pjk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,5LWvbg_9Pjk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,5QAIt8UhVcU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,5S2TaHJrY9U,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,105,5,7,5YqEEVr5d6M,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,5cJs5mlCyKE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,5dOpolMG8es,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,7,5jQz1YGgBgg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,7,60WGhb5OYfE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,60WGhb5OYfE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,60fnmFrS4vA,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,60fnmFrS4vA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,66UyHRylAOs,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,671-1aiyMnY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,695EJm2i0ZA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,19,7,6NMqBhPkLnE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,6NnUZXlIg_8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,6TDaGcSbm9M,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,6TDaGcSbm9M,3,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,6TDaGcSbm9M,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,6Xu6bm5ZymM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,6_Xm7hNdrs0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,6e4RDUg6gwU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,6rUaYZmlZ6I,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,6xYKrf88Rd8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,103,27,7,72DXoSmiXCI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,72DXoSmiXCI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,73Fl9Xf1ZCs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,73Fl9Xf1ZCs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,73hlXQ5cDGM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,31,7,75sqC2JBatQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,7AOCd5plET4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,19,7,7Oc0e6VJQ68,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,7P4A7m18aIc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,7W3LmNsEFcs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,7ZxW3gNVNiI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,7cmAYCEeRHE,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,7hXBO5K69Qs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,7njC5lgL61c,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,7oZEfS9fyyw,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,7,82SG-hs6bW8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,30,7,833EAafCHsY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,12,7,8ALkr1540OQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,8BG1qeZyuWk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,8BSKUBv9rPg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,8BokSF7L7UQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,8F15P6KvUhc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,8NaBeHHv-Iw,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,105,5,7,8ON5cBbgB9Y,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,8S0TLUnGeyc,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,8U97BVIjT34,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,8c2y9Y-d7vA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,8c2y9Y-d7vA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,31,7,8hsjYIlJbQE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,8hsjYIlJbQE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,29,7,8kM8eFdtipo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,8lEbK0J10vk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,8qjA3g5OpAo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,31,7,8wK5c2HUoRo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,8xFfNaAa5IQ,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,8ygb-8qgMAE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,91CkV10VthM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,12,7,91CkV10VthM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,7,92L20RTOczk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,9EGNV9V2MOg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,4,7,9EQXuTV2f6k,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,9,7,9HdlqerBf5Q,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,9HdlqerBf5Q,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,19,7,9KfRGEpYLog,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,12,7,9MbyA6MyT0U,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,9ODi-NikY7s,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,9SGVUi_eP9k,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,9TR_UfEx5LE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,9XY0OULdLu8,2,0.5
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,4,7,9ZWbXuY-nc4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,9aTqQWFhyNA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,9jTsp6okQyU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,21,7,9jyiCMrj60Q,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,1,7,9p7Gg4btGjE,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,9v_AWdJk_r8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,102,31,7,A-NsZa5YwlM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,A3TQqUPgzf0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,A8UW1fZwV64,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,104,5,7,A8yNuuZyMQk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,SlDTZdCoX7w,101,2,7,ANCOJ44vKt0,2,0
